title,score,genres,ranked,popularity,members,favorites
Sword Art Online: Alicization - War of Underworld 2nd Season,7.5,"Action, Adventure, Fantasy, Video Game",#1922,#349,"640,317","3,251"
Tasogare Out Focus,7.5,"Boys Love, School",#1923,#3536,"43,216",372
Wakaokami wa Shougakusei! Movie,7.5,"Award Winning, Comedy, Slice of Life, Supernatural",#1924,#4957,"20,993",50
Yao Shen Ji 5th Season,7.5,"Action, Adventure, Fantasy, Romance, Martial Arts, Mythology",#1925,#9062,"4,588",25
Zombieland Saga,7.5,"Award Winning, Comedy, Supernatural, Idols (Female), Music, Parody",#1926,#455,"508,169","3,232"
JoJo no Kimyou na Bouken,7.5,"Action, Adventure, Drama, Super Power, Vampire, Shounen",#1927,#1730,"136,463","1,830"
Kono Subarashii Sekai ni Bakuen wo!,7.5,"Comedy, Fantasy",#1928,#717,"346,182","1,873"
Ling Qi 2,7.5,"Action, Boys Love, Comedy, Supernatural",#1929,#3260,"49,993",223
"Loop 7-kaime no Akuyaku Reijou wa, Moto Tekikoku de Jiyuu Kimama na Hanayome Seikatsu wo Mankitsu suru",7.5,"Romance, Time Travel, Villainess",#1930,#1420,"173,430","1,257"
Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note Special,7.5,"Fantasy, Mystery, Urban Fantasy",#1931,#4360,"27,998",41
Meitantei Conan OVA 04: Conan to Kid to Crystal Mother,7.5,"Adventure, Mystery, Detective, Shounen",#1932,#5245,"18,168",3
"Momoko, Kaeru no Uta ga Kikoeru yo.",7.5,"Drama, Slice of Life, School",#1933,#8592,"5,331",24
Mononoke Movie: Karakasa,7.5,"Horror, Mystery, Supernatural, Suspense, Adult Cast, Historical, Mythology, Psychological",#1934,#4332,"28,357",185
Oban Star-Racers,7.5,"Action, Adventure, Sci-Fi, Mecha, Racing",#1935,#3149,"53,233",553
Overtake!,7.5,"Drama, Racing",#1936,#2828,"65,068",451
Kaichou wa Maid-sama!: Omake da yo!,7.49,"Comedy, School, Shoujo",#1937,#1759,"134,451",180
Kappa no Coo to Natsuyasumi,7.49,"Adventure, Award Winning, Fantasy, Mythology",#1938,#5187,"18,605",52
Kidou Senkan Nadesico,7.49,"Action, Comedy, Romance, Sci-Fi, Mecha, Military, Parody, Space",#1939,#3054,"56,445",479
Macross Zero,7.49,"Action, Adventure, Sci-Fi, Mecha, Military",#1940,#3660,"40,591",125
Magic Knight Rayearth II,7.49,"Action, Adventure, Drama, Fantasy, Romance, Isekai, Mahou Shoujo, Mecha, Shoujo",#1941,#3887,"35,594",154
Meitantei Conan Magic File 4: Osaka Okonomiyaki Odyssey,7.49,"Comedy, Mystery, Detective, Shounen",#1942,#6170,"11,933",13
Nanbaka 2,7.49,"Action, Comedy, Drama",#1943,#1725,"137,094",391
Ningen Shikkaku: Director's Cut-ban,7.49,"Drama, Historical, Psychological",#1944,#6264,"11,493",48
Ojiisan no Lamp,7.49,"Drama, Historical",#1945,#4944,"21,190",15
One Piece: Heart of Gold,7.49,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",#1946,#2514,"79,133",48
Aa! Megami-sama! Sorezore no Tsubasa Specials,7.49,"Comedy, Romance, Supernatural, Harem, Seinen",#1947,#4482,"26,541",28
Bakuten!!,7.49,"Sports, Performing Arts, School",#1948,#2057,"109,216",921
Be-Bop Highschool,7.49,"Comedy, Delinquents, School, Seinen",#1949,#6705,"9,797",87
Benghuai: Xing Qiong Tiedao - Fei Guang,7.49,"Action, Fantasy, Sci-Fi, Martial Arts",#1950,#13334,"1,204",3
Birdie Wing: Golf Girls' Story,7.49,Sports,#1951,#2750,"68,197",420
Charlotte: Tsuyoimono-tachi,7.49,"Drama, School, Super Power",#1952,#1276,"196,334",320
Chuunibyou demo Koi ga Shitai! Kirameki no... Slapstick Noel,7.49,"Comedy, Romance, School",#1953,#1075,"236,043",184
Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,7.49,"Adventure, Comedy, Sci-Fi, Seinen",#1954,#7450,"7,494",15
Dead Dead Demons Dededede Destruction,7.49,"Drama, Sci-Fi, School, Seinen",#1955,#4318,"28,511",84
Fate/kaleid liner Prisma☆Illya 3rei!!,7.49,"Action, Comedy, Mahou Shoujo",#1956,#1779,"132,347",310
Gochuumon wa Usagi desu ka?,7.49,"Slice of Life, CGDCT, Iyashikei, Workplace",#1957,#1059,"239,373","2,215"
Hello World,7.49,"Drama, Romance, Sci-Fi",#1958,#937,"269,303","1,496"
Hello!! Kiniro Mosaic,7.49,"Slice of Life, CGDCT, School",#1959,#2484,"80,898",247
Hellsing,7.49,"Action, Horror, Supernatural, Adult Cast, Gore, Vampire, Seinen",#1960,#278,"746,175","6,236"
Heppoko Jikken Animation Excel♥Saga,7.49,"Comedy, Sci-Fi, Adult Cast, Gag Humor, Parody, Seinen",#1961,#2011,"112,824","1,000"
Hibike! Euphonium: Kakedasu Monaka,7.49,"Drama, Music, Performing Arts, School",#1962,#2931,"61,223",28
Sengoku Basara Ni,7.49,"Action, Fantasy, Historical, Martial Arts, Samurai",#1963,#2675,"71,719",169
Shen Lan Qi Yu Wushuang Zhu,7.49,"Action, Fantasy",#1964,#11524,"2,117",23
Shine Post,7.49,"Drama, Idols (Female), Music",#1965,#4437,"27,087",121
Sugar Sugar Rune,7.49,"Comedy, Drama, Fantasy, Mahou Shoujo, Shoujo",#1966,#3478,"44,426",484
Tanoshii Muumin Ikka Bouken Nikki,7.49,"Adventure, Fantasy, Slice of Life, Kids",#1967,#7570,"7,223",22
Tasogare Otome x Amnesia: Taima Otome,7.49,"Horror, Mystery, Romance, Supernatural, School, Shounen",#1968,#2458,"82,273",121
Tensei shitara Slime Datta Ken OVA,7.49,"Action, Adventure, Comedy, Fantasy, Isekai, Reincarnation",#1969,#1033,"245,319",525
Voy@ger,7.49,"Sci-Fi, Idols (Female), Idols (Male), Music",#1970,#9273,"4,268",12
Xingchen Bian: Xingchen Yao Hai,7.49,"Action, Adventure, Fantasy, Romance",#1971,#9857,"3,523",10
Xue Ying Ling Zhu 2nd Season,7.49,"Action, Adventure, Fantasy, Romance, Historical, Martial Arts",#1972,#10650,"2,763",9
Yong Sheng,7.49,"Action, Adventure, Fantasy, Martial Arts",#1973,#10422,"2,938",23
Yu☆Gi☆Oh! Duel Monsters,7.49,"Action, Adventure, Fantasy, Strategy Game, Shounen",#1974,#591,"407,412","4,934"
Zhe Tian,7.49,"Action, Adventure, Sci-Fi",#1975,#11187,"2,332",30
Zipang,7.49,"Action, Drama, Sci-Fi, Adult Cast, Historical, Military, Time Travel, Seinen",#1976,#4699,"23,700",191
Shin Tennis no Oujisama Specials,7.48,"Comedy, Sports, Shounen",#1977,#6031,"12,600",14
Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,7.48,"Action, Adventure, Comedy, Fantasy, Isekai, Parody",#1978,#342,"647,889","2,288"
Shinseiki Evangelion Movie: Shi to Shinsei,7.48,"Action, Drama, Sci-Fi, Suspense, Mecha, Psychological",#1979,#944,"267,805",743
Sora no Aosa wo Shiru Hito yo,7.48,"Drama, Romance, Supernatural, Music, Time Travel",#1980,#1871,"123,797",397
Wangan Midnight,7.48,"Action, Racing, Seinen",#1981,#3386,"46,441",632
Xian Wang de Richang Shenghuo 4,7.48,"Adventure, Comedy, Fantasy, School",#1982,#3547,"42,927",102
Yao Shen Ji 8th Season,7.48,"Action, Adventure, Comedy, Fantasy, Romance, Martial Arts, Mythology",#1983,#12846,"1,375",6
Yawara!,7.48,"Comedy, Romance, Sports, Combat Sports, Seinen",#1984,#4751,"23,173",130
Yuru Camp△ Season 2 Specials,7.48,"Slice of Life, CGDCT",#1985,#4750,"23,177",67
Jiisan Baasan Wakagaeru,7.48,"Comedy, Romance, Supernatural",#1986,#1851,"125,657",527
Kamonohashi Ron no Kindan Suiri,7.48,"Comedy, Mystery, Adult Cast, Detective, Shounen",#1987,#1712,"138,636",917
Koi wa Ameagari no You ni,7.48,"Drama, Romance, Workplace, Seinen",#1988,#803,"314,813","1,649"
Konohana Kitan,7.48,"Fantasy, Girls Love, Slice of Life, Anthropomorphic, CGDCT, Iyashikei, Mythology, Workplace, Seinen",#1989,#1537,"159,472",676
Ling Long: Incarnation Part 2,7.48,"Action, Drama, Horror, Sci-Fi, Suspense, Mythology",#1990,#11012,"2,467",21
Little Busters!,7.48,"Comedy, Drama, School",#1991,#869,"297,054","1,876"
Love Live! Nijigasaki Gakuen School Idol Doukoukai,7.48,"Slice of Life, Idols (Female), Music, School",#1992,#2486,"80,862","1,104"
Minami-ke Betsubara,7.48,"Comedy, Slice of Life, CGDCT, Seinen",#1993,#4217,"30,033",10
Nanatsu no Taizai OVA,7.48,"Action, Adventure, Fantasy, Shounen",#1994,#1299,"193,114",216
New Initial D Movie: Battle Digest,7.48,"Racing, Seinen",#1995,#7743,"6,844",56
Owari no Seraph,7.48,"Action, Drama, Fantasy, Military, Urban Fantasy, Vampire, Shounen",#1996,#101,"1,373,310","13,961"
Persona 4 the Animation: No One is Alone,7.48,"Adventure, Mystery, Sci-Fi, Supernatural, School, Super Power",#1997,#3361,"47,084",31
Pokemon Generations,7.48,"Action, Adventure, Fantasy, Strategy Game, Kids",#1998,#2938,"60,893",88
Ranma ½: Akumu! Shunmin Kou,7.48,"Action, Comedy, Supernatural, Magical Sex Shift, Martial Arts, Shounen",#1999,#5646,"14,973",13
Ryuu to Sobakasu no Hime,7.48,"Drama, Fantasy, Sci-Fi, Music",#2000,#1437,"171,690","1,672"
