title,score,genres,ranked,popularity,members,favorites
Mangaka-san to Assistant-san to The Animation,7.08,"Comedy, Ecchi, Harem, Seinen",#3953,#899,"283,664",475
Minky Momo in Yume ni Kakeru Hashi,7.08,"Drama, Mahou Shoujo",#3954,#10077,"3,295",13
Mutafukaz,7.08,"Action, Sci-Fi, Psychological, Super Power",#3955,#4711,"23,590",103
Muv-Luv Alternative: Total Eclipse,7.08,"Action, Drama, Sci-Fi, Gore, Mecha, Military",#3956,#2212,"97,610",338
Negima!? Natsu Special!?,7.08,"Comedy, Fantasy, Romance, Ecchi",#3957,#5246,"18,156",13
Nekketsu Saikyou Go-Saurer,7.08,"Action, Sci-Fi, Mecha",#3958,#11604,"2,067",8
No Guns Life 2nd Season,7.08,"Action, Drama, Sci-Fi, Seinen",#3959,#2446,"83,182",86
Nu Wushen de Canzhuo,7.08,"Comedy, Gourmet",#3960,#5749,"14,321",69
One Piece: Yume no Soccer Ou!,7.08,"Comedy, Fantasy, Sports, Team Sports, Shounen",#3961,#3353,"47,308",20
Penguin's Memory: Shiawase Monogatari,7.08,"Drama, Anthropomorphic, Military",#3962,#8524,"5,449",38
Pokemon Movie 03: Kesshoutou no Teiou Entei,7.08,"Action, Adventure, Comedy, Drama, Fantasy, Kids",#3963,#1370,"183,069",153
Pokemon: Mewtwo! Ware wa Koko ni Ari,7.08,"Action, Adventure, Comedy, Drama, Fantasy, Kids",#3964,#2499,"80,061",24
Re:Zero kara Hajimeru Break Time 3rd Season,7.08,Comedy,#3965,#8121,"6,085",10
Saenai Heroine no Sodatekata: Ai to Seishun no Service-kai,7.08,"Comedy, Romance, Ecchi, Harem",#3966,#1783,"132,099",94
Sayonara Watashi no Cramer Movie: First Touch,7.08,"Romance, Sports, School, Team Sports, Shounen",#3967,#6325,"11,225",22
Kagejitsu!,7.07,Comedy,#3968,#5290,"17,662",58
Kaizoku Oujo,7.07,"Action, Adventure, Fantasy, Historical",#3969,#1219,"207,485","1,235"
Karneval (TV),7.07,"Action, Fantasy, Mystery, Sci-Fi, Josei",#3970,#1167,"219,194","1,175"
Kikansha no Mahou wa Tokubetsu desu,7.07,"Action, Fantasy, School, Time Travel",#3971,#1671,"143,524",439
Knight's & Magic,7.07,"Action, Fantasy, Isekai, Mecha, Reincarnation, School",#3972,#925,"274,155","1,030"
Log Horizon: Entaku Houkai,7.07,"Action, Adventure, Fantasy, Adult Cast, Video Game",#3973,#1008,"253,051",645
Mahoromatic Summer Special,7.07,"Comedy, Romance, Sci-Fi, Ecchi, Seinen",#3974,#6211,"11,722",3
Murai no Koi,7.07,"Comedy, Romance, Gag Humor, Otaku Culture, School",#3975,#6234,"11,651",39
Muteki Kanban Musume,7.07,"Action, Comedy, Martial Arts, Parody, Workplace, Shounen",#3976,#4921,"21,425",62
Muteki Koujin Daitarn 3,7.07,,,,,
My Home Hero,7.07,"Drama, Suspense, Adult Cast, Organized Crime, Seinen",#3978,#1762,"134,026",448
Nanatsu no Taizai: Eiyuu-tachi wa Hashagu,7.07,"Action, Adventure, Fantasy, Shounen",#3979,#2489,"80,805",70
Nasu: Suitcase no Wataridori,7.07,"Sports, Racing, Seinen",#3980,#9245,"4,320",4
Nintama Rantarou,7.07,"Comedy, Kids",#3981,#7317,"7,888",76
Prima Doll,7.07,"Sci-Fi, Slice of Life",#3982,#3891,"35,544",191
Saint Seiya: Soul of Gold,7.07,"Action, Adventure, Fantasy, Sci-Fi, Mythology, Shounen",#3983,#4135,"31,542",109
Seirei Gensouki,7.07,"Action, Adventure, Fantasy, Romance, Harem, Isekai, Reincarnation",#3984,#606,"400,304","3,288"
.hack//G.U. Trilogy,7.07,"Action, Fantasy, Video Game",#3985,#4007,"33,680",100
Aquarion Evol,7.07,"Action, Fantasy, Romance, Sci-Fi, Mecha",#3986,#2071,"107,998",414
Astro Boy: Tetsuwan Atom,7.07,"Action, Adventure, Sci-Fi, Super Power, Shounen",#3987,#4501,"26,280",162
Binchou-tan,7.07,"Slice of Life, Iyashikei, Shounen",#3988,#5623,"15,116",125
Black Cat: Toozakaru Neko,7.07,"Action, Adventure, Comedy, Sci-Fi, Super Power, Shounen",#3989,#4834,"22,229",25
Cardfight!! Vanguard: Divinez Season 2,7.07,"Action, Strategy Game",#3990,#11533,"2,122",9
Chicchana Yukitsukai Sugar,7.07,"Comedy, Fantasy",#3991,#4599,"25,006",129
Cobra The Animation,7.07,"Action, Adventure, Sci-Fi, Adult Cast, Space, Shounen",#3992,#6684,"9,870",28
Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,7.07,"Comedy, Slice of Life, Ecchi, School, Seinen",#3993,#8351,"5,721",2
Crayon Shin-chan Movie 30: Mononoke Ninja Chinpuuden,7.07,"Adventure, Comedy, Seinen",#3994,#11251,"2,300",3
Densetsu Kyojin Ideon,7.07,"Action, Drama, Sci-Fi, Mecha, Space",#3995,#5161,"18,876",128
Dirty Pair: The Movie,7.07,"Action, Adventure, Comedy, Sci-Fi",#3996,#6295,"11,335",44
Doubutsu no Mori,7.07,"Slice of Life, Anthropomorphic, Kids",#3997,#4400,"27,548",169
Druaga no Tou: The Aegis of Uruk - Jil no Bouken,7.07,"Adventure, Fantasy",#3998,#5580,"15,373",11
Evangelion: 3.0 (-46h),7.07,"Sci-Fi, Mecha",#3999,#6250,"11,569",36
Gotou ni Naritai.,7.07,"Drama, Slice of Life, School",#4000,#10166,"3,183",5
